name,year,selling_price,km_driven,fuel,seller_type,transmission,mileage,engine,max_power,seats
Volvo XC40 D4 Inscription BSIV,2019,83600,20000,Diesel,Individual,Automatic,5.56,1969.0,190.0,5.0
Toyota Camry 2.5 Hybrid,2016,44000,68089,Petrol,Trustmark Dealer,Automatic,5.22,2494.0,157.7,5.0
Maruti Wagon R LXI,2013,4950,58343,Petrol,Trustmark Dealer,Manual,4.59,998.0,67.05,5.0
Maruti Baleno Alpha 1.3,2018,16279,38817,Diesel,Dealer,Manual,3.65,1248.0,74.0,5.0
Honda Jazz VX,2016,12100,56494,Petrol,Trustmark Dealer,Manual,5.49,1199.0,88.7,5.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,16500,79328,Diesel,Trustmark Dealer,Manual,7.7,2494.0,100.6,7.0
Maruti Swift AMT VVT VXI,2019,14300,5621,Petrol,Trustmark Dealer,Automatic,4.55,1197.0,81.8,5.0
Toyota Etios VX,2017,13750,25538,Petrol,Trustmark Dealer,Manual,5.96,1496.0,88.73,5.0
Maruti Swift AMT ZXI,2018,13200,69779,Petrol,Dealer,Automatic,4.55,1197.0,81.8,5.0
Hyundai Grand i10 1.2 CRDi Sportz,2017,9900,56290,Diesel,Dealer,Manual,4.17,1186.0,73.97,5.0
BMW X4 M Sport X xDrive20d,2019,118800,7500,Diesel,Dealer,Automatic,5.96,1995.0,190.0,5.0
BMW X4 M Sport X xDrive20d,2019,121000,8500,Diesel,Dealer,Automatic,5.96,1995.0,190.0,5.0
Honda Amaze V CVT Petrol BSIV,2019,17138,7032,Petrol,Trustmark Dealer,Automatic,5.26,1199.0,88.76,5.0
Skoda Rapid 1.6 MPI AT Elegance,2016,14190,11000,Petrol,Dealer,Automatic,6.99,1598.0,103.5,5.0
Volvo V40 D3 R-Design,2018,54450,2000,Diesel,Dealer,Automatic,5.95,1984.0,150.0,5.0
Renault KWID RXT Optional,2016,6600,25000,Petrol,Individual,Manual,3.97,799.0,53.3,5.0
Nissan Terrano XL 110 PS,2014,11880,150000,Diesel,Individual,Manual,5.26,1461.0,108.5,5.0
Maruti Celerio ZXI Optional MT BSIV,2018,12760,10000,Petrol,Individual,Manual,4.33,998.0,67.04,5.0
Hyundai Creta 1.6 CRDi SX Option,2015,22000,70000,Diesel,Individual,Manual,5.08,1582.0,126.2,5.0
Tata Zest Quadrajet 1.3 75PS XM,2017,10119,80000,Diesel,Individual,Manual,4.36,1248.0,74.0,5.0
Maruti Swift VDI BSIV,2015,13970,50000,Diesel,Individual,Manual,3.97,1248.0,74.0,5.0
Hyundai Verna 1.6 SX,2014,14300,83000,Diesel,Individual,Manual,4.48,1582.0,126.32,5.0
Maruti Swift Dzire VDI,2013,11550,116000,Diesel,Individual,Manual,4.27,1248.0,74.0,5.0
Fiat Grande Punto EVO 1.2 Dynamic,2015,7700,60000,Petrol,Individual,Manual,6.33,1172.0,67.1,5.0
Maruti Swift Dzire ZDi,2008,7040,175802,Diesel,Individual,Manual,5.18,1248.0,73.9,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,9900,192000,Diesel,Individual,Manual,7.81,2494.0,102.0,8.0
Volkswagen Vento Petrol Trendline,2011,4994,73840,Petrol,Individual,Manual,6.65,1598.0,103.6,5.0
Mahindra Bolero DI DX 8 Seater,2011,7150,162000,Diesel,Individual,Manual,7.35,2523.0,63.0,8.0
Datsun RediGO AMT 1.0 S,2018,6050,20000,Petrol,Individual,Automatic,4.35,999.0,67.0,5.0
Hyundai Grand i10 Magna,2013,6600,75000,Petrol,Individual,Manual,5.29,1197.0,82.0,5.0
Mahindra Scorpio SLE BSIII,2011,8800,320000,Diesel,Individual,Manual,8.3,2179.0,120.0,8.0
Volkswagen Vento 1.5 TDI Highline,2015,12100,120000,Diesel,Individual,Manual,4.92,1498.0,103.2,5.0
Maruti Swift VXI Optional,2016,12100,20000,Petrol,Individual,Manual,4.9,1197.0,81.8,5.0
Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,2017,19800,40000,Diesel,Individual,Automatic,4.62,1498.0,108.6,5.0
Maruti Alto LXi BSIII,2010,3630,20000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Hyundai EON Magna Plus,2014,4620,70000,Petrol,Individual,Manual,4.74,814.0,55.2,5.0
Renault Duster 110PS Diesel RxL Explore,2016,14300,30000,Diesel,Individual,Manual,5.09,1461.0,108.45,5.0
Mahindra XUV500 W8 2WD,2014,14960,120000,Diesel,Individual,Manual,6.62,2179.0,140.0,7.0
Renault KWID 1.0 RXT BSIV,2019,8580,25000,Petrol,Individual,Manual,4.35,999.0,67.0,5.0
Renault KWID RXL,2016,5720,80000,Petrol,Individual,Manual,3.97,799.0,53.3,5.0
Maruti Swift Dzire VXI,2013,9900,67000,Petrol,Individual,Manual,5.24,1197.0,85.8,5.0
Hyundai i10 Era,2008,2860,120000,Petrol,Individual,Manual,5.05,1086.0,68.05,5.0
Maruti Vitara Brezza ZDi,2019,19580,9000,Diesel,Individual,Manual,4.12,1248.0,88.5,5.0
Volvo XC40 D4 Inscription BSIV,2019,83600,20000,Diesel,Individual,Automatic,5.56,1969.0,190.0,5.0
Volkswagen Jetta 1.6 Trendline,2010,4950,80000,Petrol,Individual,Manual,7.14,1595.0,102.0,5.0
Toyota Fortuner 2.8 4WD AT BSIV,2018,70400,60000,Diesel,Individual,Automatic,6.65,2755.0,174.5,7.0
Tata Manza Aura (ABS) Quadrajet BS IV,2010,4620,120000,Diesel,Individual,Manual,4.73,1248.0,88.8,5.0
Toyota Land Cruiser Prado VX L,2014,77000,60000,Diesel,Individual,Automatic,9.09,2982.0,170.3,7.0
Honda City i DTEC VX,2014,16500,80000,Diesel,Individual,Manual,3.98,1498.0,98.6,5.0
Chevrolet Tavera Neo LS B3 - 10 seats BSIII,2011,7700,120000,Diesel,Individual,Manual,8.2,2499.0,80.0,10.0
Honda Civic ZX,2019,44000,24857,Petrol,Dealer,Automatic,6.06,1799.0,139.46,5.0
Hyundai EON 1.0 Era Plus,2017,5940,26442,Petrol,Individual,Manual,4.93,998.0,68.05,5.0
Maruti Ertiga BSIV VXI,2017,15400,35000,Petrol,Individual,Manual,5.71,1373.0,91.1,7.0
Maruti Alto LXi,2010,2860,28000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Maruti Ertiga ZDI,2015,14300,80000,Diesel,Individual,Manual,4.81,1248.0,88.8,7.0
Maruti Alto LX,2005,1210,39000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Maruti Wagon R AMT VXI Plus,2017,10450,20000,Petrol,Individual,Automatic,4.88,998.0,67.0,5.0
Nissan Sunny Diesel XL,2013,7150,50000,Diesel,Individual,Manual,4.62,1461.0,84.8,5.0
Honda Jazz 1.2 V AT i VTEC Privilege,2017,13530,40000,Petrol,Individual,Automatic,5.26,1199.0,88.7,5.0
Hyundai Grand i10 Sportz,2015,8580,15000,Petrol,Individual,Manual,5.29,1197.0,82.0,5.0
Maruti Swift AMT ZXI Plus BSIV,2019,14300,15000,Petrol,Individual,Automatic,4.55,1197.0,81.8,5.0
Maruti Swift VXI Optional,2015,9680,30000,Petrol,Individual,Manual,4.9,1197.0,81.8,5.0
Honda City i DTEC V,2014,13200,70000,Diesel,Individual,Manual,3.85,1498.0,98.6,5.0
Chevrolet Spark 1.0 LT,2012,3740,80000,Petrol,Individual,Manual,6.17,995.0,62.1,5.0
Mahindra Bolero 2011-2019 DI - AC BS III,2013,10978,80000,Diesel,Individual,Manual,6.27,2523.0,63.0,9.0
Hyundai i20 Asta 1.4 CRDi,2012,11550,120000,Diesel,Individual,Manual,4.44,1396.0,88.73,5.0
Nissan Terrano XL Plus 85 PS,2015,12760,90000,Diesel,Individual,Manual,4.89,1461.0,83.8,5.0
Chevrolet Enjoy 1.3 TCDi LS 7,2016,9240,110000,Diesel,Individual,Manual,5.49,1248.0,73.74,7.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,28600,120000,Diesel,Individual,Manual,7.7,2494.0,100.6,7.0
Hyundai Verna 1.6 CRDi S,2016,17600,80000,Diesel,Individual,Manual,4.18,1582.0,126.2,5.0
Maruti Swift VXI,2020,13200,5000,Petrol,Individual,Manual,4.71,1197.0,81.8,5.0
Honda Brio 1.2 E MT,2017,8800,50000,Petrol,Individual,Manual,5.41,1198.0,86.8,5.0
Maruti Swift Dzire VDI,2017,15400,65000,Diesel,Individual,Manual,3.76,1248.0,74.0,5.0
Maruti Baleno Alpha 1.3,2017,17600,35000,Diesel,Individual,Manual,3.65,1248.0,74.0,5.0
Honda Jazz 1.5 V i DTEC,2015,13200,90000,Diesel,Individual,Manual,3.66,1498.0,98.6,5.0
Maruti Swift VDI BSIV,2016,12760,100000,Diesel,Individual,Manual,3.97,1248.0,74.0,5.0
Renault KWID RXT,2016,7700,15000,Petrol,Individual,Manual,3.97,799.0,53.3,5.0
Ford Figo Diesel ZXI,2011,4509,147000,Diesel,Individual,Manual,5.0,1399.0,68.0,5.0
Mahindra XUV500 W10 2WD,2017,29700,20000,Diesel,Individual,Manual,6.25,2179.0,140.0,7.0
Hyundai i20 Asta 1.4 CRDi (Diesel),2009,6820,120000,Diesel,Individual,Manual,4.35,1396.0,90.0,5.0
Toyota Innova 2.5 V Diesel 7-seater,2011,15400,250000,Diesel,Individual,Manual,7.81,2494.0,102.0,7.0
Ford Figo 1.5D Titanium Opt MT,2016,10119,69000,Diesel,Individual,Manual,3.87,1498.0,99.0,5.0
Maruti Ciaz ZDi Plus SHVS,2017,18920,80000,Diesel,Individual,Manual,3.56,1248.0,88.5,5.0
Hyundai i10 LPG,2012,6050,97000,LPG,Individual,Manual,2.94,1086.0,68.1,5.0
Renault KWID RXT Optional,2016,8580,15000,Petrol,Individual,Manual,3.97,799.0,53.3,5.0
Tata Hexa XT,2018,33550,50000,Diesel,Individual,Manual,5.68,2179.0,153.86,7.0
Maruti Alto LX BSIII,2005,2420,50800,Petrol,Dealer,Manual,5.08,796.0,46.3,5.0
Maruti Celerio ZXI MT BSIV,2017,10669,10000,Petrol,Dealer,Manual,4.33,998.0,67.04,5.0
BMW 6 Series GT 630d Luxury Line,2018,128259,30000,Diesel,Individual,Automatic,5.85,2993.0,261.4,4.0
Maruti Alto LXi,2012,4070,60000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Hyundai Xcent 1.1 CRDi SX Option,2018,14630,40142,Diesel,Dealer,Manual,4.1,1120.0,71.0,5.0
Hyundai i20 1.2 Asta,2019,15861,9400,Petrol,Dealer,Manual,5.38,1197.0,81.83,5.0
Mahindra KUV 100 D75 K6 Plus 5Str,2016,8580,62000,Diesel,Dealer,Manual,3.95,1198.0,77.0,5.0
Tata Manza Aura (ABS) Quadrajet,2011,4180,90000,Diesel,Dealer,Manual,5.32,1248.0,90.0,5.0
Mahindra Thar CRDe,2019,21450,12584,Diesel,Dealer,Manual,6.04,2498.0,105.0,6.0
Datsun GO A Petrol,2016,6050,49000,Petrol,Dealer,Manual,5.26,1198.0,67.05,5.0
Maruti Alto 800 VXI BSIV,2016,6930,32000,Petrol,Dealer,Manual,4.05,796.0,47.3,5.0
Hyundai Elite i20 Sportz Plus Dual Tone BSIV,2019,15070,4300,Petrol,Dealer,Manual,5.38,1197.0,81.86,5.0
Maruti Swift VXI,2019,13090,14548,Petrol,Dealer,Manual,4.71,1197.0,81.8,5.0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,19800,44772,Diesel,Dealer,Manual,4.35,1498.0,98.96,5.0
Maruti Ertiga ZDI Plus,2018,20900,48500,Diesel,Dealer,Manual,3.93,1248.0,88.5,7.0
Maruti Alto 800 LXI BSIV,2016,6050,38000,Petrol,Dealer,Manual,4.05,796.0,47.3,5.0
Hyundai i20 2015-2017 Magna 1.2,2017,12540,28782,Petrol,Dealer,Manual,5.38,1197.0,81.83,5.0
Hyundai i20 Asta 1.2,2018,15400,28451,Petrol,Dealer,Manual,5.38,1197.0,81.83,5.0
Maruti Vitara Brezza ZDi,2018,20020,36500,Diesel,Dealer,Manual,4.12,1248.0,88.5,5.0
Maruti Swift Dzire VDI Optional,2018,16522,44885,Diesel,Dealer,Manual,3.76,1248.0,74.0,5.0
Hyundai EON Era,2014,4950,35000,Petrol,Individual,Manual,4.74,814.0,55.2,5.0
Tata Indica Vista Terra 1.4 TDI,2009,2970,110000,Diesel,Individual,Manual,5.88,1405.0,71.0,5.0
Maruti Ertiga ZDI Plus,2017,18150,79000,Diesel,Dealer,Manual,3.93,1248.0,88.5,7.0
Toyota Fortuner 4x2 AT,2015,36300,91000,Diesel,Dealer,Automatic,7.97,2982.0,168.5,7.0
Maruti Vitara Brezza ZDi,2018,19250,50000,Diesel,Dealer,Manual,4.12,1248.0,88.5,5.0
Maruti Ciaz ZDi Plus SHVS,2016,14300,81000,Diesel,Dealer,Manual,3.56,1248.0,88.5,5.0
Jeep Compass 1.4 Limited,2019,31899,22000,Petrol,Dealer,Automatic,6.25,1368.0,160.0,5.0
Hyundai Creta 1.6 SX Diesel,2017,21450,41000,Diesel,Dealer,Manual,4.88,1582.0,126.2,5.0
Maruti Ertiga SHVS VDI,2019,20350,50000,Diesel,Dealer,Manual,4.08,1248.0,88.5,7.0
Maruti Ertiga ZDI,2016,15949,66000,Diesel,Dealer,Manual,4.81,1248.0,88.8,7.0
Maruti Ertiga VDI,2013,12100,65000,Diesel,Dealer,Manual,4.81,1248.0,88.76,7.0
Hyundai i20 Diesel Asta Option,2014,12100,76000,Diesel,Dealer,Manual,4.44,1396.0,88.73,5.0
Toyota Innova 2.5 V Diesel 7-seater,2013,16500,95000,Diesel,Dealer,Manual,7.81,2494.0,102.0,7.0
Honda City 1.5 V MT,2013,10450,55000,Petrol,Dealer,Manual,5.88,1497.0,118.0,5.0
Datsun GO Plus T,2017,7150,65000,Petrol,Dealer,Manual,5.26,1198.0,67.05,7.0
Maruti Ertiga VDI,2017,15949,76000,Diesel,Dealer,Manual,3.93,1248.0,88.5,7.0
Maruti Ertiga VXI,2018,17050,47000,Petrol,Dealer,Manual,6.24,1373.0,93.7,7.0
Maruti Swift Dzire VDI,2017,13750,70000,Diesel,Dealer,Manual,4.27,1248.0,74.0,5.0
Maruti Swift ZDi,2014,10340,89000,Diesel,Dealer,Manual,4.37,1248.0,74.0,5.0
Toyota Innova Crysta 2.4 VX MT,2017,38500,98000,Diesel,Dealer,Manual,7.31,2393.0,147.51,7.0
Toyota Innova Crysta 2.4 VX MT,2016,36300,90000,Diesel,Dealer,Manual,7.31,2393.0,147.51,7.0
Hyundai Creta 1.4 CRDi S,2018,23100,70000,Diesel,Individual,Manual,4.68,1396.0,88.7,5.0
Maruti Swift VDI,2013,8360,57000,Diesel,Individual,Manual,4.37,1248.0,74.0,5.0
Maruti Swift Dzire VDI,2017,14300,70000,Diesel,Individual,Manual,3.76,1248.0,74.0,5.0
Hyundai EON Era Plus,2016,6050,49200,Petrol,Individual,Manual,4.74,814.0,55.2,5.0
Honda Civic 1.8 V MT,2009,4840,125000,Petrol,Individual,Manual,7.41,1799.0,130.0,5.0
Hyundai i10 Era,2008,4400,60000,Petrol,Individual,Manual,5.05,1086.0,68.05,5.0
Maruti Eeco 5 Seater AC BSIV,2015,6930,120000,Petrol,Individual,Manual,6.51,1196.0,73.0,5.0
Maruti Alto LXI,2004,1980,110000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Maruti Wagon R LXI Minor,2007,2640,70000,Petrol,Individual,Manual,5.29,1061.0,67.0,5.0
Maruti Wagon R LXI,2006,1980,168000,Petrol,Individual,Manual,5.29,998.0,67.1,5.0
Mahindra XUV500 W10 2WD,2018,33000,30000,Diesel,Individual,Manual,6.25,2179.0,140.0,7.0
Hyundai Grand i10 CRDi Sportz,2015,8140,60000,Diesel,Individual,Manual,4.17,1120.0,70.0,5.0
Maruti Swift VDI BSIV,2016,13090,131111,Diesel,Individual,Manual,3.97,1248.0,74.0,5.0
Mahindra Renault Logan 1.5 DLE Diesel,2007,3300,120000,Diesel,Individual,Manual,5.21,1461.0,65.0,5.0
Maruti Swift Dzire VDi,2012,8800,58400,Diesel,Individual,Manual,5.18,1248.0,73.9,5.0
Maruti Alto K10 VXI Airbag,2016,6820,23400,Petrol,Individual,Manual,4.18,998.0,67.1,5.0
Maruti Celerio VXI MT BSIV,2018,8470,50000,Petrol,Individual,Manual,4.33,998.0,67.04,5.0
Mahindra XUV500 W8 2WD,2014,16500,90000,Diesel,Individual,Manual,6.62,2179.0,140.0,7.0
Hyundai Santro Sportz AMT BSIV,2019,11462,3010,Petrol,Individual,Automatic,4.93,1086.0,68.0,5.0
Tata Manza Aqua Quadrajet BS IV,2010,3960,80000,Diesel,Individual,Manual,4.73,1248.0,88.8,5.0
Ford Fiesta EXi 1.4 TDCi Ltd,2011,4840,155000,Diesel,Individual,Manual,5.62,1399.0,68.0,5.0
Maruti 800 AC,1998,880,70000,Petrol,Individual,Manual,6.21,796.0,37.0,4.0
Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,11880,4000,Petrol,Individual,Manual,5.29,1197.0,81.86,5.0
Maruti Alto LXi BSIII,2007,3080,35000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Maruti Zen VXI,2003,4400,121000,Petrol,Individual,Manual,5.78,993.0,60.0,5.0
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,14300,110000,Diesel,Individual,Manual,4.39,1498.0,98.59,5.0
Ford Fiesta 1.4 SXi TDCi ABS,2010,5059,170000,Diesel,Individual,Manual,5.62,1399.0,68.0,5.0
Maruti Swift Vdi BSIII,2010,6710,175000,Diesel,Individual,Manual,5.62,1248.0,75.0,5.0
Mahindra XUV500 W10 1.99 mHawk,2018,30800,30000,Diesel,Individual,Manual,6.25,1997.0,140.0,7.0
Ford Fiesta 1.4 ZXi TDCi LE,2008,4400,163000,Diesel,Individual,Manual,5.62,1399.0,68.0,5.0
Ford Fiesta 1.4 ZXi TDCi ABS,2008,4400,163000,Diesel,Individual,Manual,5.62,1399.0,68.0,5.0
Mahindra Xylo D2 BS IV,2010,10230,77088,Diesel,Individual,Manual,7.14,2489.0,95.0,8.0
Nissan Micra Diesel XV,2011,4620,110000,Diesel,Individual,Manual,4.33,1461.0,63.1,5.0
Mahindra Bolero 2011-2019 SLX,2016,12540,136511,Diesel,Individual,Manual,6.27,2523.0,62.1,7.0
Maruti Ertiga ZXI,2015,12540,80000,Petrol,Individual,Manual,6.24,1373.0,93.7,7.0
Maruti Ertiga ZXI,2015,14300,60000,Petrol,Individual,Manual,6.24,1373.0,93.7,7.0
Maruti Swift Dzire ZXI,2016,13640,36000,Petrol,Individual,Manual,4.8,1197.0,83.14,5.0
Maruti Wagon R VXI BS IV,2012,5500,65000,Petrol,Individual,Manual,5.29,998.0,67.1,5.0
BMW X1 sDrive20d,2011,22000,50000,Diesel,Individual,Automatic,5.87,1995.0,184.0,5.0
Maruti Wagon R Duo Lxi,2012,6600,60000,LPG,Individual,Manual,2.13,998.0,58.2,5.0
Fiat Grande Punto 1.3 Emotion (Diesel),2013,6600,82500,Diesel,Individual,Manual,4.93,1248.0,75.0,5.0
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,17820,30000,Diesel,Individual,Manual,4.35,1498.0,98.96,5.0
Chevrolet Cruze LTZ,2011,5940,100000,Diesel,Individual,Manual,5.46,1991.0,147.9,5.0
Maruti Swift Dzire LDI Optional,2015,10340,70000,Diesel,Individual,Manual,3.76,1248.0,74.0,5.0
Tata Zest Quadrajet 1.3 XT,2017,8800,85000,Diesel,Individual,Manual,4.84,1248.0,88.7,5.0
Maruti Wagon R Stingray VXI,2014,6600,60000,Petrol,Individual,Manual,4.88,998.0,67.04,5.0
Maruti Alto 800 Base,2015,3740,20000,Petrol,Individual,Manual,4.4,796.0,47.3,5.0
Renault Duster 110PS Diesel RXZ Optional with Nav,2014,10031,80000,Diesel,Individual,Manual,5.26,1461.0,108.45,5.0
Mahindra Xylo D2,2009,2662,100000,Diesel,Individual,Manual,7.69,2489.0,95.0,8.0
Maruti Vitara Brezza VDi Option,2016,14300,80000,Diesel,Individual,Manual,4.12,1248.0,88.5,5.0
Tata Bolt Revotron XE,2017,7700,35000,Petrol,Individual,Manual,5.69,1193.0,88.7,5.0
Chevrolet Beat Diesel,2013,2750,139000,Diesel,Individual,Manual,3.93,936.0,57.6,5.0
Maruti Alto AX,2005,1760,90000,Petrol,Individual,Automatic,5.08,796.0,46.3,5.0
Honda City 2017-2020 GXi,2008,5500,100000,Petrol,Individual,Manual,5.65,1497.0,78.0,5.0
Volkswagen Vento Diesel Trendline,2011,4950,90000,Diesel,Individual,Manual,4.87,1598.0,103.6,5.0
Mahindra Bolero SLX,2007,4730,105000,Diesel,Individual,Manual,7.35,2523.0,63.0,7.0
Hyundai Xcent 1.2 CRDi E Plus,2017,9900,40000,Diesel,Individual,Manual,3.94,1186.0,73.97,5.0
Hyundai Xcent 1.2 VTVT S,2017,11219,90000,Petrol,Individual,Manual,4.97,1197.0,81.86,5.0
Maruti Alto 800 LXI,2015,5390,36710,Petrol,Individual,Manual,4.4,796.0,47.3,5.0
Mahindra Supro LX 8 Str,2018,8800,50000,Diesel,Individual,Manual,4.26,909.0,45.0,8.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2016,13640,28180,Diesel,Dealer,Manual,4.23,1248.0,88.5,5.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2017,14300,44000,Diesel,Dealer,Manual,4.23,1248.0,88.5,5.0
Tata Harrier XZ BSIV,2019,37400,15000,Diesel,Individual,Manual,5.88,1956.0,138.1,5.0
Datsun GO Plus T VDC,2019,12980,4000,Petrol,Individual,Manual,5.07,1198.0,67.0,7.0
Maruti Ritz VDi,2014,8140,30000,Diesel,Individual,Manual,4.31,1248.0,73.94,5.0
Maruti Swift VXI,2013,7700,15000,Petrol,Individual,Manual,5.38,1197.0,85.8,5.0
Maruti Baleno Alpha 1.2,2017,12760,20000,Petrol,Individual,Manual,4.67,1197.0,83.1,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,9900,56000,Petrol,Individual,Manual,5.29,1197.0,81.86,5.0
Hyundai i20 Active 1.2 S,2017,13200,19000,Petrol,Individual,Manual,5.82,1197.0,81.86,5.0
Ford Endeavour 2.2 Titanium AT 4X2,2016,52800,30000,Diesel,Individual,Automatic,7.92,2198.0,158.0,7.0
Hyundai i20 1.2 Magna Executive,2017,9900,70000,Petrol,Individual,Manual,5.38,1197.0,81.83,5.0
Tata Indigo CS LX (TDI) BS III,2009,3300,30000,Diesel,Individual,Manual,5.24,1396.0,69.0,5.0
Maruti Eeco 5 Seater AC BSIV,2019,8800,15000,Petrol,Individual,Manual,6.51,1196.0,73.0,5.0
Maruti Alto 800 LXI,2013,4070,85000,Petrol,Individual,Manual,4.4,796.0,47.3,5.0
Maruti Swift AMT VXI,2018,13750,50000,Petrol,Individual,Automatic,4.55,1197.0,81.8,5.0
Hyundai i20 Active SX Petrol,2019,15400,20000,Petrol,Individual,Manual,5.82,1197.0,81.86,5.0
Maruti Wagon R VXI Optional,2017,8580,25000,Petrol,Individual,Manual,4.88,998.0,67.04,5.0
Tata Nexon 1.2 Revotron XM,2018,13750,25000,Petrol,Individual,Manual,5.88,1198.0,108.5,5.0
Maruti Swift Dzire VXI,2014,8800,50000,Petrol,Individual,Manual,5.24,1197.0,85.8,5.0
Hyundai i20 1.4 CRDi Asta,2011,8360,150000,Diesel,Individual,Manual,4.35,1396.0,90.0,5.0
Toyota Corolla Altis 1.8 VL AT,2009,8800,90000,Petrol,Individual,Automatic,6.88,1794.0,138.1,5.0
Tata Zest Revotron 1.2T XMS,2019,13640,100000,Petrol,Individual,Manual,5.69,1193.0,88.7,5.0
Ford Fiesta Classic 1.4 SXI Duratorq,2008,4180,180000,Diesel,Individual,Manual,5.62,1399.0,67.0,5.0
Maruti Alto 800 LXI,2013,4620,50000,Petrol,Individual,Manual,4.4,796.0,47.3,5.0
Maruti Ritz VDi,2012,5940,80000,Diesel,Individual,Manual,4.31,1248.0,73.94,5.0
Maruti Zen Std,1999,990,100000,Petrol,Individual,Manual,5.78,993.0,60.0,5.0
Hyundai EON D Lite Plus,2014,4840,93000,Petrol,Individual,Manual,4.74,814.0,55.2,5.0
Mahindra Bolero 2011-2019 DI - AC BS III,2014,12100,11500,Diesel,Individual,Manual,6.27,2523.0,63.0,9.0
Hyundai i20 Asta 1.2,2013,8140,120000,Petrol,Individual,Manual,5.41,1197.0,82.85,5.0
Mahindra Xylo D2 Maxx,2015,14300,50000,Diesel,Individual,Manual,6.69,2489.0,93.7,9.0
Honda City V MT,2012,12100,120000,Petrol,Individual,Manual,5.95,1497.0,116.3,5.0
Ford Fiesta 1.4 SXi TDCi ABS,2010,4950,100000,Diesel,Individual,Manual,5.62,1399.0,68.0,5.0
Maruti 800 Std,2004,880,57000,Petrol,Individual,Manual,6.21,796.0,37.0,4.0
Hyundai EON Era Plus,2016,6160,60000,Petrol,Individual,Manual,4.74,814.0,55.2,5.0
Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,12540,44077,Petrol,Dealer,Automatic,5.88,1499.0,110.5,5.0
Maruti Alto 800 LXI,2017,6380,90000,Petrol,Individual,Manual,4.05,796.0,47.3,5.0
Hyundai i20 Active 1.4 S,2018,15839,50000,Diesel,Individual,Manual,4.72,1396.0,88.73,5.0
Ford EcoSport 1.5 TDCi Trend Plus BSIV,2017,17600,60000,Diesel,Individual,Manual,4.39,1498.0,98.59,5.0
Hyundai i10 Era,2012,5830,20000,Petrol,Individual,Manual,5.05,1086.0,68.05,5.0
Maruti Alto LX BSIII,2010,2970,90000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Ford Figo 1.5D Ambiente MT,2016,7700,70000,Diesel,Individual,Manual,3.87,1498.0,99.0,5.0
Chevrolet Enjoy 1.3 TCDi LS 8,2016,10780,80000,Diesel,Individual,Manual,5.49,1248.0,73.74,8.0
Hyundai Verna 1.6 SX,2012,9900,72000,Diesel,Individual,Manual,4.48,1582.0,126.32,5.0
Mahindra Scorpio 1.99 S8,2016,20900,50000,Diesel,Individual,Manual,6.49,1997.0,120.0,7.0
Maruti Swift Dzire ZXi,2012,7810,90000,Petrol,Individual,Manual,5.71,1298.0,85.8,5.0
Hyundai Elite i20 Petrol Asta,2019,15400,17000,Petrol,Individual,Manual,5.38,1197.0,81.86,5.0
Mahindra Scorpio VLX 2WD BSIII,2012,10119,70000,Diesel,Individual,Manual,8.3,2179.0,120.0,8.0
Volkswagen Polo Diesel Highline 1.2L,2012,7700,74000,Diesel,Individual,Manual,4.53,1199.0,73.9,5.0
Maruti Alto LX BSIII,2006,1870,60000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Maruti Alto 800 LX,2016,6380,15000,Petrol,Individual,Manual,4.4,796.0,47.3,5.0
Honda WR-V i-DTEC VX,2019,22000,72000,Diesel,Individual,Manual,3.92,1498.0,98.6,5.0
Tata Indica V2 LSi,2008,1870,25000,Petrol,Individual,Manual,5.94,1193.0,64.4,5.0
Maruti Alto LXI,2003,1430,114000,Petrol,Individual,Manual,5.08,796.0,46.3,5.0
Honda City 1.5 EXI,2005,1650,120000,Petrol,Individual,Manual,7.69,1493.0,100.0,5.0
Skoda Octavia Ambiente 1.9 TDI MT,2003,2200,250000,Diesel,Individual,Manual,5.35,1896.0,66.0,5.0
Tata Indica Vista Terra 1.4 TDI,2009,3740,55768,Diesel,Individual,Manual,5.88,1405.0,71.0,5.0
Hyundai Grand i10 1.2 Kappa Magna AT,2017,11550,40000,Petrol,Individual,Automatic,5.29,1197.0,81.86,5.0
Maruti Wagon R LXI,2020,5830,70000,Petrol,Individual,Manual,4.59,998.0,67.05,5.0
